reviewId,content,label
gp:AOqpTOHAiKqY5EYfeNHYtP-ucc91U6GLxoBpz8ztG0dh1eDfy8jrBfiiyniBVBCn3c-mF7IqOShjTf8ynZXpzg,"Very useful but in my case i didnt hear a costum sound even though the voice and vibration work, also if i try to pick a song its usually start but the notification didnt do the same and im already check all the troubleshoot. is it because costum sound cant use music?",positive
gp:AOqpTOEuHjzB9IWQbcZ_o_hinLxuPrOQAH9uzo9IkV7q_WCwitGlBfJ-FGHjqkwflQ-A0CD7SOXNHd551d3jag,Good app and prompt support.,positive
gp:AOqpTOHb3tO5h5kynOZluJ183BnOEtiHKQYM40nmxTPyU7K6rKnwW-iiJfowJrR-efOGfWJJW1jXhZ7VkyjLKA,"I like this app very much to create a schedule for everyday and having the reminders. Haven't found any other app which perfectly fits my requirement like TimeTune. But I am always facing the issue where I stop receiving the intimation and have to ""Refresh background apps"" which is very annoying. Hope I can receive support for this issue.",positive
gp:AOqpTOFAV5J1J_nelRPq2vQYAt24uskKpRL8LYUNaeudiFamcOCc4I-K1oe28iLp7PqdwSPP97ND5fitFkKSYw,Great app..but one suggestion..if you could add the feature of marking whether or not we followed a particular activity in the routine..that would be great.Like if I've planned to study..I can mark whether or not I actually studied.and then it could show the statistics of how much I stuck with my routine.please consider it.also you could add a goal tracker..Love your app.,positive
gp:AOqpTOE8E0cK7k7RddnbXELlcRJKiXV4xmVrwvpg000q9VOrEm8HVkp3zeE6hQkqQ3aYNSyWSaLSFHO4TeaOGQ,This app is very useful for students and other works,positive
gp:AOqpTOETmiAY9Ljw6vjUKgYD3u-krztaVaHFJdoU4_ruYDp2GNsrUYZPBD90R6wlFSE94zZMCDN-Y3ucZm24qA,"Good and most practical application. But if app's widget could show date, day and current task and next task only or With customization option like that... This would be just awesome...",positive
gp:AOqpTOEWLoSPtavQNcOeXLfRBavnoITKbGMcLqvE1rysDdMCSm1X_gdTJz1ohZV4CEr4UPACz0I3g5CCKqsm2g,Easy to use,positive
gp:AOqpTOEHh07A0kGUY3dMRHUFCB-g-hXfwJjNZhIKqcVn0o6iFt5ayQId6TXGw8UCCZLH68WTZWv-9i6Yc87d3g,It os the best app I ever had. It is wonderful. I love it!!!!!ðŸ¤˜ðŸ¿ðŸ¤˜ðŸ¿ðŸ¤˜ðŸ¿ðŸ¤˜ðŸ¿ðŸ¤˜ðŸ¿ðŸ¤˜ðŸ¿ðŸ¤˜ðŸ¿ðŸ¤˜ðŸ¿ðŸ¤˜ðŸ¿ðŸ¤˜ðŸ¿ðŸ˜€ðŸ˜€ðŸ˜€ðŸ˜€ðŸ˜€ðŸ˜€ðŸ˜€ðŸ˜€,positive
gp:AOqpTOH7lhu2q7AHbnt1zFjl97FNYe75j3XuiKPcshEFpgO2MF--6vd7ya_6uamCBgCzu7BUFngCSZF66p7Tzw,Best time managment app,positive
gp:AOqpTOEsmjLJzTK8yjaUxLmGi8IdIgAAUxBIX8gmk1tDJ4ffNwDIzBVIj6kj02SMkNwuVEhLQGXM-0ucVVgKnQ,"New update made me little bitter(in routine section ) ,kindly take it back and give the old one. In the routine section , first the app allowed me to edit the routine of daily easily and separately , but now all the days are one by one and not side by side , actually side by side is best and easy to edit , thank you for your reply :-).... Before it was as free but now as constant ad is placed below which is so annoying.",positive
gp:AOqpTOG6ZmvVf4C7nY2tOwkre1DvfEuYNIo1ws1fD37usTABbjjUpo0r2nQohKejzgOwbT_JUhnE4f9arb_gdQ,"This is a great app, highly recommended. Im not sure if it has a monthly routine option pls do tell about it. Also I would like to know if the data saved can be linked to a user account, so if I change device I can continue using my routine/schedule without adding all over again. Thanks.",positive
gp:AOqpTOHy-E9MoS6Oomg4hHRXtsxqOkDHqM5MyrUO5fe8xbDRPsoHy2znAQLOTgFNO_zF1JTwiKUhgpRQty-qcQ,It's a good app,positive
gp:AOqpTOHkyOtJyAwN30YOnTxm_FAApozsCTx-Z_zdPXcLZrLDauxN4jmAxlPXR5QBDX8847S376eDq9dWWfQXdA,One of the cleanest UI's I might have ever used. I understand that the app is made for us to be able to stick to our schedules! But I think it's a shame they're not letting us double it's use as a time log too! I think the statistics can be made more informative like graphical representations and stuff. And we should also be given an option to just log in our schedules day after day without using the routines function because I have different schedules everyday!,positive
gp:AOqpTOGP4u8EDPaSlqzcr6ZkLskxJnREkVlkCirmpyQnhRjdOS7VPP9JGRdDSi5PUnA29K2hWoR8qpm6Gs1Jww,Preety good,positive
gp:AOqpTOFGsC3EVhK0_Hoc15MiH9AmeJ2-ZwIejS7LNI610fyihGAf9YRDLK0AwxISStaeMVFnVzK9_u5q1nzeYA,Very easy to make new routines and activities if you want to organize your time a little better,positive
gp:AOqpTOG4XS6fhKkbpwJGO1SXCeYRob7n1vN1ZzGu_XFj1Dx57mdAute-9f9tjBctWlt0OgCrwUtVQWEiS1w-Dw,A really awsm app to make and maintain a schedule. It really helps a lot in time management.,positive
gp:AOqpTOG1wVZcuKlgXAhOGZFFvq_rk-WUKrqg9LcqIrMEFUrQZ_tGVixDCOCuiKkQHvjeV2eMYfIKl5R_tXC-4Q,"The background is very bland, you could have more colors. I also noticed that the app keeps crashing",positive
gp:AOqpTOFCc7OS5W5Kj1wJZJ5FuYSqrLQZz8MZVAsAtcCjkBhPNcHylf0D63ehYAcbsXd6eUZD6EZHjjahQrDXgg,Meh,positive
gp:AOqpTOE98frdk4c5RKlSHefZeFroPlhGIQzwAL6GMayej-5qvO8eOwVgGwnNYgjMzzyRb_Dqqsqri-uXEZ8Qng,"Best and cleanest scheduling app I've found by far. It has it all: multiple schedules repeating on custom intervals, visually effective tags, comments visible on table and notifications, widget, statistics, events, dark theme. All without adding unnecessary noise. Using it is extremely intuitive. Doesn't lock any significant features behind premium wall, instead they're just extras that are nice to have (which is a rarity). But one thing that's missing is the ability to copy events/activities.",positive
gp:AOqpTOHecSCvCVWsAEfes8FJxXh83G5NOOHy4BW7lUyISqn3cAVenGXTlomUQQB30cqudivcJk5sEI3EYHG1gg,"Bene, ma non e possibile trovarlo sul mio smartphone Huawei. Carica anche la tua applicazione sulla APP GALLERIA di Huawei",positive
gp:AOqpTOHfFl7K11TwqeCW_YAxuOWvAVU7rLcW_PcdHQRSceoZdO1j23mMl7SiLjDHP4uslfzEet4wdXs0KbOQqA,"Great app! I use TimeTune to time block my entire day into short segments. A few fixes: [ when scheduling a day in advance, the time auto-sets to 24 hours (ending next day). If I scheduled breakfast from 8:00 AM to 8:30 AM, it automatically sets to 830 AM the next day. Very tedious to change.] [difficult to see overlapping tasks] [no easy way to push an entire schedule back, if you are late on one item, and need to push everything by 10 min for example. You have to change each manually.]",positive
gp:AOqpTOFCkmteoQ3HPdNECPKxkU9u2RwbU-65S5TyJYDLabEOSK1Z5Gmk84ZiZwE-8sssisABSrgvNz624ebZxg,Pretty good,positive
gp:AOqpTOHmABVRS3FIhA_yrS22dkFK682VOtNSqpllD23Sscn4JJ2XIIZdr_mP7Buy70lyH4rvxoGLZW_Aanzqyw,"I like this app, I am just unsure whether I can sync one profile on two devices. I dont want to purchase the pro version for both my devices and have to set up my different routines for each app.",positive
gp:AOqpTOG487YFcSuL8n7Rop_PI0r4wl4jgpKGgVMk-sPCyYdW6oGD2w2A9c6uLIQGw6hBJFc4HVwQ0iIKEIZfBQ,"They should make a website, that is in sync with your phone",positive
gp:AOqpTOFajJ_ABEbXtjSRHz_CQDaYgqGVNDlDgGtAXv4pNyMrsXj29PKGyPIECBW_86PG-akxjpaPff38f-9uag,Troubleshooting problem. Unable to notify events on time. If these problems are sorted this application is very useful. Best for people who want a timetable application that is simple and easy to use.,positive
gp:AOqpTOFvcB2QjqjplZvvIPbS_w60Kn4g1Mn47jqY5msDWpBbn3Bd68k_WXcYNdwN3VEzQyfGl1AtHgRW_USmiA,"Hi , i use this app to manage my studying And it works very nice But if it had a calendar it would be excellent If you can , please add a nice calendar to the app, that it shows our tasks too  Thanks for your amazing app",positive
gp:AOqpTOEJMLpe3qRO3uw8Ogh_CFyURCRFzMpYPc7tiRm8A4lrWAiM-4xpRoOmpmG8-0aCrqUeyRrNVLhGHsuy_w,very good app,positive
gp:AOqpTOEJPJdDRRedIb3dYZJH7798rgm2fMZi1VjEFKzjYNbnL31P3-uyWeu_HcUTdWFSfFdt-sm2KcHwTHgN8g,I wish this app was available on ipad.,positive
gp:AOqpTOEgQ0ZmJR54Mi0zZeGmDeg1MpM4wPNe94S4cEB0OVPtZZQIytrzNM4YqwG-dGt0lFzI6Xe30FLS3eAROQ,It's good but i think it would be better if the routines could be sorted,positive
gp:AOqpTOEw6Hvuk5e58nRPlkgCC_BEzawjkSqHtgcpMjs_UMdKX0uXYztyAAoYKzukDsKRpgd8Gf38ZYqtfqk1Tg,I like and Immediately boight the Pro,positive
gp:AOqpTOEQN-FLfjT8IwUl-R44axFqDK8O0svcrge90rVMIA51mm4QTRJgKIhprXcbw45XZGO5VVwB3KfWxxtn9g,Mast hai bhai,positive
gp:AOqpTOFmpHf7zl0dR4cQqE-58JI5VCEexEV44caK0niGoEFT9wxm3DIUdH70IdPYNieOqknsepGV72c6vvp96w,"I really like this app for my phone. My favorite part is the voice notification. It really helps with my kids homeschooling. I set the voice to tell them that its time for school and to sit at the table, then it plays a little song. I love this because now when they hear this they turnoff their morning cartoons, put their dishes in the sink, grab their notebooks then sit at the table. I love that I don't have to keep tell them to get to the table anymore. The only thing I would suggest is having the option to make my schedule on the computer too and be able to link the two devises. Like how google does with their calendar app. Other than that I really like this app.",positive
gp:AOqpTOE3ptXknq_j_z6ZzLcoqo6n6E5aJB9-Zn2M9mSSzHyvhIvHhuGN8GQu_inDIpujFJREe-1NT0vggTjhZA,"I LOVE THIS APP, ITS VERY HELFUL FOR ME TO DO MY ROUTINE.",positive
gp:AOqpTOGHr1PRSFQ0rsXIUsxBbwKwnZxU4GpxsU4-NLZQhV1XmYWQRxq5ZJWp3VZD5GSQ5qECzFMQDiRsGj8z6A,I wish I could donate in exchange.for getting rid of the ad at the bottom.,positive
gp:AOqpTOFro7-as1OqKmhvGP2VdHX4DzWUj-dJMrD0S8jxfXx6WaAJtzFC_JeZrroraFpeZpE2F33nYlEmDeGjeA,"I just started using this. One thing I would like to see is the ability to add check boxes to an event. For example I have a time slot labeled housework scheduled from 11am to 12pm. I would like to be able to tap on that block of time and see that I need to do dishes, vaccume, and dust in that time frame, and be able to mark off each task as it is complete.",positive
gp:AOqpTOFJEfz_c7FFjA7oARLo6JJDxFb_A0O5_qL2OFYHkqFVqycSe4HkgGcdLs7n5jfYlK-3WZuUs1hwgmC2tQ,"Amazing app, really organized, I do think the app should be a little bit more colourful and have a more minimalist design.. and should stop shutting down in the background after like 5 hours",positive
gp:AOqpTOEZrby8f4NVj6NE0euiZgbsI1Z_ILFcqI0PDv6NgdSbRvOA5yb3u3TmjiBRQo92BPufNVlur_z9kgoxpw,The only schedule app I undrstood..easy to use,positive
gp:AOqpTOEFC4DbI7YpHVa84C-XSXZ6jZy-lBerZA9thaF5WkRrAcR4nKyUd2URpSYFdW_JuPxDVxMHRT37GeAzEw,So good,positive
gp:AOqpTOFVOXNkrQ_89BjuzR54u-LD3gMhqluMiW134IC6OjDIzd8YodA2eHCWwOR8M0DvlmX2lielB30srIlaUw,Gud,positive
gp:AOqpTOEsEG07fV8qZ97H9kW0GHktsZLJl5dV4IkXSIxyL871Gb81diOgHWAACgHsucw_iAYvmOycw7RD7eS6bQ,"Everything is up to mark. Just the feature ""persistent notification"" sometimes doesn't show up. I would request the timetune maintainers to please check this. Otherwise, I love this app! â¤",positive
gp:AOqpTOEinyqKCQ7LTDrIlrFSj-Hv3k6-EQEINyc3XxKNW7SXKU0aY5eTW1zg0l9BsmEjigCbfu_xCr6QoLBFKw,It was really helpful to keep track of what I have to do everyday. I think that it is easy to use and it could be even better one day,positive
gp:AOqpTOHDORaoqLybCcegWsWWgIP84LmC-1h-FkqtsI8fPTt0j9mT4kH-PMLi07tglt_aGvybvVcrY-_cWzwolw,"Realmente ayuda mucho, me sirviÃ³ bastante pero.. Parece haber un problema con las notificaciones sonoras, solo me avisa visualmente. Por eso lo califico como 4 estrellas",positive
gp:AOqpTOH7lgldy7H1zzgiB0DgBeGWuZg-RL_wckU_osGiMGw-PwGx-MyIxjGmgljIWiTbxgiDNcBDNPWoA8Q8vg,"Only just started using this app. Looks good but it would be great to have a calender view so that you can easily see what's coming up in the month. Edit: I will go as far as to say that I will end up deleting this app, even though I already paid for it, if there isn't a calender view added eventually.",positive
gp:AOqpTOHMJzpmbZbptV_BS6jkhIgOUpnW7BJT8mtiF-szc_QIhivIXMJqCXJtPn_PxfsZ9ho0tT9OApmjKPG5Lw,Very useful app for routine planning. Loved it ðŸ‘,positive
gp:AOqpTOG1fo_pdcZ4no0zbsNNdqV6RqoXjK-hNU4cFoYhid88eiQa4QDlS7CwTwul2hwZixMfSHsAgFeyvKXj_A,"love the app,any chance we'll be getting an iOS version of it too? and be able to sync everything across all devices (maybe even a desktop version of the app)",positive
gp:AOqpTOHy8-l_2eIfskjtFHI4bI7FW8PcRChrmmcV384rhBYDWDt4lrJHjvTcDY33QUKc0duGp7muV5pDMWsphQ,"New to the app, but it looks very useful based on what I've seen thus far. I'm looking for an option we're saved routines can be implemented into the daily schedule, but are also tied to a kind of countdown timer that corresponds to the specific routine added (e.g., impromptu select ""laundry"" and it's automatically integrated/layered onto present schedule w/ a countdown clock allowing for whatever amount of time you preset for that routine). If it had/has that, then it's five stars for me.",positive
gp:AOqpTOG063inv5FHgSowtub_5iJghde3U1CCU3yMIggUhn2Z5sjJKn2v_VrpINEBTLRbFsBA3KB6M4rz-p-wpw,Grt,positive
gp:AOqpTOFJ91vSi8IY7dIY0m_bcYHGDXjkykna-4u1gSC3P70QPUKeKy1QRa7wyrJFlomO7w82LfENVNzNWHeDsA,"I love how many options you have for setting notifications. My Fasting routine notifies me at the start, 30 mins before it ends, and when it ends. Very cool. The app is missing two pretty big features though. 1. The ability to see how your routines overlap. Right now it's completely unintuitive. You basically have to do math in your head to understand your schedule 2. An indication for what the current time is. Again, math in your head. A schedule is supposed to help you visualize your time",positive
gp:AOqpTOECF_vplvy9m2UephrLGk0GbtjqSkWaN21d3BPe-qkHL2EI6Xa6rf_q5QTOdrUVAjb-_UVFgol8hgVBrA,"This app was quite useful to have and something I think that I needed. The only thing that put me off was the 'premium '. It slightly ruins it so I would definitely make everything accessible to everyone if I would change something about this app. Other than that, quite handy little app that will probably make a difference to your day!",positive
gp:AOqpTOFUUi3Y74OYkkiuxPTRcGOKYyfK1B6QbijD82zTnbIa1kVTxgUGjF1s1CvAU6_bB9kmcDRIrrlFVr9Phg,Amazing app! It easily allows you to manage routines and plan your day. The only thing I would add is the ability to write tasks and then have the ability to add them to the schedule.,positive
gp:AOqpTOEuZSDpp_SQ6D99ukj7yHMJqWeaZ-cCBPfvZBP8Ex72Jpe2ZDutaJXxT434nZAN4X5cSC-mwYl7F-AN-g,How do you decrease the timing of the alarm??My only questionðŸ˜ƒ,positive
gp:AOqpTOEIvkCETCWq2mM8_TgnBMRtKI5Vg-_oCEMByYhDBf7TPvOM6fxgESWkxkJXKM3C9gsxseDTvvrBPfqZLA,Good,positive
gp:AOqpTOGrVz2RZ0_mkIyjy9JQ7lLDgDLsiNgNRfHwX8srKOPnYUNO3b4O6WsuPRGbNARR6qo18FZlRoa_HPKygA,"I really liked this app. This helps me remember things on time but the only problem is that, it doesn't give Pop up or notification sound so every time I've to check my next task.",positive
gp:AOqpTOF89d_f7c00SZrrQFvy-0aFk4Ee2k48enTtw5SakA3D-S_gRQGH6uUJglEgGmGCvIdS11d8GHdb6qa55A,"very nice app, easy to use, the best organizer, to do, reminder. It's like having a complete pack with u. But only thing is you have to put some efforts and time in typing ur routines.",positive
gp:AOqpTOGiifeiZtvfGYkERESabh22Fugu2egGs6Bs-dwIlKZ4zFOT0lJmwkE07c_z4Gw7xWibfU2D9F_Hb6vmMQ,Its good,positive
gp:AOqpTOGw0B6kk7iYOyzaWEAyVhPOW0DtpnMF3l2zfsEVFOVE9XYe8bymUwFo27nvIzzvbt4HebN53TXfgP-a0Q,"This is my first time using a scbedule app and I love it so far! However, I'm a little bit confused on how it's supposed to work: I'm able to set up routines for everyday instead for single days in a week? I'm asking this, because when I made my routines for Monady, everything went smoothly, but when the next day comes, my routines aren't showing up at my schedule anymore. Do i have to set up the routines for EACH DAY, for my routines to be at the schedule, or is there a better option?",positive
gp:AOqpTOGmILXrHG1NV3W5SeRpODd_pXJF7Qz-2Q1j4Tcnoo_ntc48AA3MZ7jEk-h-ZcAJjf38V2NfqZlB_yqQwA,Good,positive
gp:AOqpTOEci2HD955E-bG854DMK_22eDrui_Uq9lgswnazgptCyHVg1HVVK2ZieYdsfUSnWdQ2yhdwMzfBsuGENw,Its been super helpful during this homeschooling process however sometimes the notifcation sound just keeps going and the only way to shut it off is to stop what im doing and go into the app itself. It wont let me remove it from my notifications during these times either. Its not everytime just sometimes.,positive
gp:AOqpTOGaJtsZ94g-rpqWbmNVNhPsjBnNw1BmIHH67_2wwVp0h3r5MSM31fM7kthON6b-OOEgTfS8cViekSGFEg,"it's good for now, but i wish there was a way of crossing out the tasks or things i've already done. and also to be able to put tags when it's not a routine",positive
gp:AOqpTOG_Pq4rqoUaL4zJi_o2Ko3avVf7Ldoo3YdnVuElVtZ6GTKLl1VRutPSXa0f4yNXzBC19_TU3X6y00fWHw,The app really nice.....i request that the voice notification should be made more clearer and voice should be like dominating that can make orders,positive
gp:AOqpTOHaKY_njIT5iRIVzgC8BsrhZ2SsynOYdj8FkPjmctvr6tc9rSxZcWQHpS3KT63GOzr_WZfynwaTZHdL3Q,"I loved the app, its unreal!! The only reason i give it four stars is because i would add a section with to do list opcions for the tasks that doesn't have an specific time!!! Do that and i'll give you five stars",positive
gp:AOqpTOF-JcRehrg_bp1qgtvUQB25OXfGImf4p6-21E3yrQOC6JxeJ0Dj7f82uUuUYknDrFpBmKoSjFjrNSZUgg,"Really beneficial, it allows me to follow my routines efficiently",positive
gp:AOqpTOHXkrsykyjeEPi1oBP5yl8tP2amtS1DH4yry_b1NUxHuxaBjWwC-4fO0myMMW5Bvc1tI1wVM815nqtyow,"The alarm sound doesn't work, so i could not know it already the time...",positive
gp:AOqpTOFVPVvbwv0jRdYWj5ZVKWmp55tsTgqwByJqHmzRetXNodLObXoeIQIbTIF8MKHRpWXbjSGe7SDWZH8vng,"I miss the timer function, please put it back. Reply to Developer's suggestion for a new pomodoro timer: Unless it's markedly better than the hundreds of timer apps available in the store and at a more competitive price, I wouldn't consider a new timer app from you. As it stands now, I've held back from upgrading to the revamped version on one of my phones as it takes away functions including the timer, a feature that makes the old app stand out and superior to the deluge of other similar apps",positive
gp:AOqpTOGX7ldyNTDtjXXU0UIErrvPP71EjLgEFl8NUMpaOXC5WYOvpq2TQEgHx3KYO5UyzXWvgVjPUfZ_2fEaZQ,"Really good app for organizing your daily routines, definitely worth getting. Wish simultaneous activities were better displayed, though!",positive
gp:AOqpTOFnKIDoFsvloBuyHr6h9p5kTtgekpWzNi7UiaGhFkkRN-52DFFfnIy4k3QwSGAnEveffum5I5CnuNys-g,It's well put together. I think it works very well for that it's for and can help provide structure to your day. The next step for the app is to incorporate goals and goal metrics. Help me track if I'm getting 8 hours of sleep a night or studying 12 hours a week.,positive
gp:AOqpTOE-e-ytfWl535_Jr7-slLYVtg_3fS8XJ9gD7gQbAItcmgQcjMlUfapMAvGOpaJ8SgPa8YWqA6LDsCD88g,"Great app with widget some more. But i wish can add in ""all day event"". So that i can include daily task.",positive
gp:AOqpTOG5CRuqw9pR-gohP41NAngdmfe6pjfJ4D3Fl4WgNmF_v_KU4oxUwlThb7j3TClE-ThPcp_3aUHWQZbiyw,Not complete but nice,positive
gp:AOqpTOFTnvXGjxin1NwimQnpIHtSSWo9ywXFVlFC7raUdusrrQI-TdVC5-niKalWuE5Qagt9q2PVy-pzG_RV-w,Even after buying it displays ads and says it is a free version.... After some time it is working ( got an technical support too from the app manufacturer Tq),positive
gp:AOqpTOFpu6EOmI3w2bpCXynPdYH3m5XwoSwTyxzNSIpb2mmhjL85D3bps-bv5bfNeCl2exbxudDEt9lnW_a-Zg,Lovely and simple,positive
gp:AOqpTOE1wB4m8xJkgLiWE-4MZFG8j-x4hwGB2fINMifhTlvZJdXuwgGoPpf9j3WXRFYGGDbTTGoQWUHm1MZ44w,I will like one more option in settings -> calendar sync -> [checkbox] push events to google calendar ... I know it's not good to receive notifications from two places but on galaxy phones always on display shows only events that are listed in google calendar or samsung calendar app and I really like my schedule on always on display screen... please do it this will help all galaxy users.,positive
gp:AOqpTOEdQ1_vNTkIabGO46VPpBrChDefAsZf37oirGzQAkGhNoKIBENmTXYJf1Qkyt-qEGrGA73fZ9_bbR2ITw,"This is the app I've been looking for but there's still room for improvement. First off, when setting the default notification to x amount of minutes before, it would make most sense to also have a notification the moment it actually happens, or at least have the option to do so without having to do it manually for every single entry. Second there is a lack of flexibility. There should be a way to easily move around and resize items on your schedule without changing the routines themselves.",positive
gp:AOqpTOHuGi4-2j5ebsRvyx9rLtDElH299AbPGIf7v_qsK9uqWFJ3wxzffHPGAgSL62Cpyiy3R0yhHwJq36pQSw,Very useful,positive
gp:AOqpTOEPu7Ld03suUzZEQs-sh95uIAKwCf0IjBQxMNhoGEXZVK1WOfLM2bbXCMFlo-zc7Dy-hOqD9ngxNXIf1g,it's a great app But it would be even better if there was an option to see the whole week schedule in one place. I hope you guys will add such an option in further updates. ðŸ»,positive
gp:AOqpTOGnXc1bFk14c9VpExHBT0Ws1ugi_qac5BTil3LGcPaS4WYHA4NttQ1D4QQHkktN-34_0hBXKsfRg7Qs9g,"Have relied on this app for work since it 1st came out. Great for project management & tracking/budgeting time. REQUESTS: â€¢ Please bring back hourly repeat function (i.e. Set an event to repeat every 3 hours). It was a useful Interval timer. â€¢ CHROME EXTENSION or online version (as paid user, I'd pay more for this). â€¢ Increase maximum # of days for atypical routines, with option to create monthly routines. â€¢ Sync Google tasks & reminders (in addition to events). 2-way sync w/Google Thanks!",positive
gp:AOqpTOH3ueODTzH5khazlwIamRktbNlM1tLptJ3yPTzuIlpPyDgluqLzvq7YmOB-9P4PN9mw7fUWsJQdmKM88g,So much effective app,positive
gp:AOqpTOHiJ8uvL0wh9yJvRddJAdut_ENCrHQlLYUnpcPe-7hDY7mnJz8bRtA-3wOpBpymZuAJQyfDdoWRw5Y1RA,"It's great! Really been helping me keep tract of time and doing school work. The only problem I'm having is having a notification sound. I get a notification, but there's no sound and I don't notice it. My sound is turned all the way up and I haven't silenced them.",positive
gp:AOqpTOE3P_A5Rk1vVdHkwyoqJrep8WkkmopNmxDIcqE8SpqzaEukrFWx8xB7TZf_1mZ-Zs-dTTPyy5ukdGACsg,"I understand the function of the switch. What I meant is that once I had attended to a reminder, I could delete it so that I could remain with a clean slate for future use. Now, combining events and reminders makes it hard to have a clean slate at the beginning of each day cause you can't delete recurring events. I just want reminders tab that's separate from events so that I can always clean my reminders up at the end of each day and know which ones need to be done the next. The app was so elaborate when events and reminders were separate functions.",positive
gp:AOqpTOED8l6CljY5T_Ivvz9TnPKjiv1VcMFk3v7nG4_J7e666DxOiqmekYZhLQku0BeqruOZUmkl2sQTy64E_w,"It's a nice app with a simple interface. The widget is also very useful. However, I think it lacks a daily or weekly to do list.",positive
gp:AOqpTOF__mkRPNLfWPY5jG5hpWNcKbJFHk9Es5cUqdkvtFVbBOEVCTpm9kAWt558J0jHBo1Df-PJGzamSHSIAw,"Very useful app, and some understandable problems with notifications.",positive
gp:AOqpTOF3AH5yqmLyUfoH32N60mNWXQuFJdkaeVlT7sHx5DffZIRxweTGESuc2wqx0Mxy-zfgrQwQgUvgi2eBVQ,"This app is great!!! From a students perspective I love how you can make different schedules, like one for this and one for that. It's so easy and user friendly, I â¤ it. One thing they should add is a way that I can access this app with my schedules on both my phone and tablet without having to copy out the entire schedule again. â­â­â­â­",positive
gp:AOqpTOEngfAysrLbjau9Y0qEbR-Sx7Wwtxq31zuiy6FYCl9u1YJxXWqyEBrYhlYp-40aJ82CROdEsd_dVqvhKw,"This app is super useful to keep me scheduled. I only have the free version, but it's still really useful. I like how it looks and how I can look at how much time I put into certain activities. I also like how I can set multiple notifications for the same activity. You can also change each individual notification however you want. The app is very user friendly. I would definitely recommend ðŸ‘",positive
gp:AOqpTOGMc92077yU-mtCznxA62odRd6q6Vjzxua0a7n6l4DWjQsPDAYOmfqVSKjAOnrBtLFEDrqDOkWm7CnkvQ,"I want to make a weekly habit (routine), but there's not any option to choose the name of the week's and plan! please add that option (instead of day 1, day 2 add: Sunday, Monday) and a option to choose first day of the week. thanks.",positive
gp:AOqpTOE1H3ehqUlD4VR-rzMsSJLqnha8TIA4TgCN5Y4rxrdnCZezd5-fBrydix10jiX05UKd2YmUkiuyb-_dJg,It's really a good app to track your daily routine and set reminders but i will be more satisfied if it gets upgrade to a more better look and more tracking options...,positive
gp:AOqpTOGrdDHtMBrlNXxw4oq-RD3oyTLD9KxRhORAT-wbmpqlM6bF3hPVf0sX6mNCDI1eRfetLqst8ekCvMt1pg,Simple and nice. Can add up little more,positive
gp:AOqpTOHmyVd6Jzi3A-Yl4zXhInMKRhgywtr_GmSLiiwXuVZOniC_5q4iWrJEiRhkdyGsR7uBxvXVZPxeQBYb_Q,Good,positive
gp:AOqpTOHWgt8RM5FUNt9Yh2_mrnKtcoCo373srFNub5PdW5wtHASQrfZvYUeGdDNKhUoOnVSK3lVb_cx37s0FvA,Best,positive
gp:AOqpTOGhjQQcQjovub24_XTk1MCAW8Ayr8xOLIxUErft3PXCzj7TsGwYzKKE_DvgoQj9CfNVx6hQnkik7LGszQ,I miss the old lay out of lines instead of squares on the daily calendar... Now it feels like Google calendar wish they gave the option of choosing the display layout.,positive
gp:AOqpTOH3b8Z2wIxMhI_QEaCI715XLhCEUvsxUSf0vQeWOj-oeJENukbMN0g3BOYLRzIuQJKRIrGszGcFfPYWOg,Update: It would make more sense to have the schedule tab as just the schedule layed out where you have the time of day scale to the left ( editable show just hours or hours and minutes) and then the activity from the routine/s at the correct time. And the only way to edit the routine could be only through the routine tab (as thats where I assume you want the main part to edit routines to be). But I love how you can save different routines for each day. Not to sure what programmer is for?,positive
gp:AOqpTOF6MFWEAE9JcBkVHE1dvYoD6CSp_KQ1a4SJjhom2yhin3Li54HowUzigsaSZcB3KvLDuw7QKV7HczgX6Q,very nice app ..i liked it,positive
gp:AOqpTOGOKuL29WhtzDBer3XylfDWyfcwzKnlWJZdw_H46L7ZFnPTzYTJaKvmYLg85aRRpMfWSJuk9bg9lU_Png,This app for students are xawesome but the thing I don't like is that there is no tracker. I can't see the what I did in the last week. Other wise the various options for alarm and the stickers are perfect.........,positive
gp:AOqpTOGIBHNGJq39Kv0J6iM_wQi62a8sXQjmYVXkqJjUPw2me6oBaUCZo682W6fYGkvtAziObz-eIMAtpYcbJQ,"Nice app but online synchronization and cloud connection is required in case we miss the phone, its very important today.",positive
gp:AOqpTOH4Y4q2yAabwulbLq-vxzNXlN6w8psQQlhBsMMN_p6HEO7eNRTc27lMdKAzYtXggsiyGScQqqAHURA0Og,It is very helpful app,positive
gp:AOqpTOFAR0hZ1pcRUQ09EtsJcRrhVzqfEFAST0vq1tuKKWPoTtCrGziUvSwNwya2ttYkKPSKxkSUU-K_urf6qw,Good app,positive
gp:AOqpTOHe_eKYUxt_src0MhecXhDLqRqr_eBcX5RC7Z-Z33iDyeb92vUNHdpx6dyhsGkQldBLE1LdnvTR30VYcg,"This apps quite easy to use and looks simple. Just it doesn't really meet my requirements, it can be better if it got the calendar and tickbox. I've purchased it but it still like the same. It said sync to my calendar but it didn't shows what I've planned in my google calendar. The only thing I am satisfield is the notification sounds.",positive
